name	tair_object	p1	p2	x	chr
Gene:3705522	AT4G14695.1	8419799	8420998	F	4
Gene:2130089	AT4G14700.1	8422231	8424760	F	4
Gene:2130139	AT4G14710.1	8424667	8426555	R	4
Gene:1009022106	AT4G14710.2	8424667	8426558	R	4
Gene:4010712887	AT4G14710.3	8424667	8426558	R	4
Gene:4515101855	AT4G14710.4	8424667	8426555	R	4
Gene:6530297410	AT4G14710.5	8424703	8426471	R	4
Gene:1006228926	AT4G14713.2	8426710	8429647	R	4
Gene:3705529	AT4G14713.1	8426710	8429647	R	4
Gene:3705256	AT4G14716.1	8430207	8431945	R	4
Gene:2130154	AT4G14720.1	8431973	8435075	R	4
Gene:1009022222	AT4G14723.1	8439899	8440839	F	4
Gene:2130169	AT4G14730.1	8448549	8450073	F	4
Gene:2130184	AT4G14740.1	8450289	8454028	R	4
Gene:1009022104	AT4G14740.3	8450292	8453085	R	4
Gene:1006228927	AT4G14740.2	8450333	8454028	R	4
Gene:504953292	AT4G14743.1	8458474	8458755	R	4
Gene:504953293	AT4G14746.1	8462614	8464326	R	4
Gene:2130199	AT4G14750.1	8470381	8472187	F	4
Gene:2130209	AT4G14760.1	8475457	8481094	F	4
Gene:2130219	AT4G14770.1	8481370	8484825	R	4
Gene:2130229	AT4G14780.1	8492832	8494591	F	4
Gene:1009022239	AT4G14785.1	8495173	8495620	F	4
Gene:2130234	AT4G14790.1	8496031	8500152	R	4
Gene:6530297411	AT4G14800.2	8500266	8502240	F	4
Gene:2130239	AT4G14800.1	8500287	8502229	F	4
Gene:504953273	AT4G14805.1	8502374	8503199	R	4
Gene:4515101856	AT4G14811.1	8504141	8504314	R	4
Gene:2130338	AT4G14810.1	8504145	8504509	F	4
Gene:3705388	AT4G14815.1	8505043	8505952	F	4
Gene:1009022255	AT4G14819.1	8507263	8507789	F	4
Gene:2130353	AT4G14820.1	8507794	8510038	R	4
Gene:2130368	AT4G14830.1	8510908	8511928	F	4
Gene:2130378	AT4G14840.1	8511487	8513727	R	4
Gene:2130388	AT4G14850.1	8513859	8516360	F	4
Gene:2130398	AT4G14860.1	8516531	8517079	F	4
Gene:2130408	AT4G14870.1	8517192	8517902	F	4
Gene:2130418	AT4G14880.1	8517960	8520469	R	4
Gene:1005714066	AT4G14880.2	8517960	8520463	R	4
Gene:6530297412	AT4G14880.3	8518014	8520521	R	4
Gene:6530297413	AT4G14880.4	8518014	8520521	R	4
Gene:2130423	AT4G14890.1	8520832	8521456	F	4
Gene:2130428	AT4G14900.1	8521522	8523705	R	4
Gene:1005714061	AT4G14905.1	8526371	8528010	R	4
Gene:1006228912	AT4G14905.2	8526427	8528010	R	4
Gene:4010712888	AT4G14910.2	8528167	8530114	R	4
Gene:2129499	AT4G14910.1	8528167	8530114	R	4
Gene:6530297414	AT4G14910.3	8528210	8530334	R	4
Gene:2129504	AT4G14920.1	8531043	8535842	R	4
Gene:2129509	AT4G14930.1	8538586	8541899	F	4
Gene:2129519	AT4G14940.1	8541879	8544566	F	4
Gene:2129529	AT4G14950.1	8545171	8548055	F	4
Gene:1006228924	AT4G14950.3	8545172	8548054	F	4
Gene:1006228925	AT4G14950.2	8545172	8548054	F	4
Gene:3439218	AT4G14960.1	8548492	8550430	R	4
Gene:1005714050	AT4G14960.2	8548492	8550453	R	4
Gene:3705207	AT4G14965.1	8551244	8553554	F	4
Gene:2129544	AT4G14970.1	8553643	8561664	F	4
Gene:2129554	AT4G14980.1	8561876	8563639	R	4
Gene:2129564	AT4G14990.1	8565622	8569814	R	4
Gene:4010712889	AT4G15000.2	8571833	8572489	F	4
Gene:2129574	AT4G15000.1	8571833	8572489	F	4
Gene:2129594	AT4G15010.1	8572905	8575231	R	4
Gene:1006228908	AT4G15010.3	8572905	8575208	R	4
Gene:1006228907	AT4G15010.2	8572905	8575226	R	4
Gene:5019474388	AT4G15020.2	8575386	8578644	F	4
Gene:2129599	AT4G15020.1	8575409	8578688	F	4
Gene:5019474389	AT4G15030.2	8578978	8581331	F	4
Gene:2129604	AT4G15030.1	8578978	8581331	F	4
Gene:2129614	AT4G15040.1	8581373	8584122	R	4
Gene:2129624	AT4G15050.1	8588548	8590345	R	4
Gene:504953270	AT4G15053.1	8591930	8593834	R	4
Gene:504953271	AT4G15056.1	8595985	8597430	R	4
Gene:2129634	AT4G15060.1	8599035	8601761	F	4
Gene:4515101857	AT4G15061.1	8602048	8602182	R	4
Gene:2129644	AT4G15070.1	8603424	8606141	R	4
Gene:504953291	AT4G15075.1	8607777	8608519	F	4
Gene:2129654	AT4G15080.1	8608700	8612693	R	4
Gene:2129664	AT4G15090.1	8614067	8618145	F	4
Gene:3705185	AT4G15093.1	8618343	8619646	F	4
Gene:3705402	AT4G15096.1	8620596	8622635	F	4
Gene:2129674	AT4G15100.1	8625855	8629531	F	4
Gene:2129694	AT4G15110.1	8629773	8633055	R	4
Gene:2129699	AT4G15120.1	8634725	8635561	F	4
Gene:2129704	AT4G15130.1	8637666	8639581	F	4
Gene:2129714	AT4G15140.1	8639424	8640291	R	4
Gene:2129724	AT4G15150.1	8641672	8642278	R	4
Gene:2129734	AT4G15160.1	8646150	8647252	F	4
Gene:5019474390	AT4G15160.2	8646150	8647252	F	4
Gene:6530297415	AT4G15165.1	8648832	8650382	F	4
Gene:2129754	AT4G15180.1	8651406	8662587	F	4
Gene:2129774	AT4G15200.1	8662992	8665759	R	4
Gene:6530297416	AT4G15200.2	8662993	8665759	R	4
Gene:2129809	AT4G15210.1	8666338	8669470	R	4
Gene:1005714065	AT4G15210.2	8666338	8669470	R	4
Gene:504953265	AT4G15215.1	8672070	8679176	F	4
Gene:2129829	AT4G15230.1	8680182	8686880	F	4
Gene:6530297417	AT4G15233.2	8688289	8694558	F	4
Gene:504953264	AT4G15233.1	8688292	8694482	F	4
Gene:504953263	AT4G15236.1	8696683	8702727	F	4
Gene:2129844	AT4G15240.1	8703075	8705378	R	4
Gene:4515101858	AT4G15242.1	8705787	8706997	R	4
Gene:1009022213	AT4G15248.1	8708848	8709373	F	4
Gene:2129859	AT4G15250.1	8709942	8711108	R	4
Gene:1009022280	AT4G15258.1	8713226	8713353	R	4
Gene:2129874	AT4G15260.1	8713689	8715339	F	4
Gene:2129889	AT4G15270.1	8716601	8717796	R	4
Gene:2129904	AT4G15280.1	8719182	8720618	F	4
Gene:2129914	AT4G15290.1	8721487	8726669	R	4
Gene:2129924	AT4G15300.1	8730723	8732748	R	4
Gene:2129959	AT4G15310.1	8736721	8740047	F	4
Gene:2129969	AT4G15320.1	8742639	8747981	R	4
Gene:2129979	AT4G15330.1	8751387	8753157	R	4
Gene:2129994	AT4G15340.1	8754480	8760589	R	4
Gene:4010712890	AT4G15345.1	8762189	8762305	F	4
Gene:2130009	AT4G15350.1	8762953	8764594	F	4
Gene:2130024	AT4G15360.1	8770185	8771899	F	4
Gene:2130039	AT4G15370.1	8773786	8779685	R	4
Gene:2130054	AT4G15380.1	8788739	8790444	F	4
Gene:2130064	AT4G15390.1	8792812	8794293	R	4
Gene:504953296	AT4G15393.1	8804120	8807203	F	4
Gene:4010712891	AT4G15393.2	8804120	8807203	F	4
Gene:4010712892	AT4G15393.3	8804120	8807203	F	4
Gene:504953290	AT4G15396.1	8807527	8810512	F	4
Gene:4010712893	AT4G15398.1	8811525	8811635	F	4
Gene:2130074	AT4G15400.1	8811928	8813478	R	4
Gene:2130109	AT4G15410.1	8814801	8816805	F	4
Gene:1005714060	AT4G15415.2	8817031	8819693	F	4
Gene:3705281	AT4G15415.1	8817187	8819693	F	4
Gene:504953272	AT4G15417.1	8821717	8823076	F	4
Gene:2130119	AT4G15420.1	8823725	8826096	F	4
Gene:2130129	AT4G15430.1	8827876	8831504	F	4
Gene:5019474391	AT4G15430.2	8827876	8831504	F	4
Gene:2130144	AT4G15440.1	8835495	8838676	F	4
Gene:2130159	AT4G15450.1	8839414	8841276	F	4
Gene:2130174	AT4G15460.1	8841420	8841866	R	4
Gene:2130189	AT4G15470.1	8843567	8845810	F	4
Gene:3705585	AT4G15475.1	8845875	8848869	F	4
Gene:2130204	AT4G15480.1	8848801	8850516	R	4
Gene:2130214	AT4G15490.1	8852698	8854545	R	4
Gene:2130224	AT4G15500.1	8856988	8858572	R	4
Gene:1006228909	AT4G15510.2	8860616	8862566	F	4
Gene:2130294	AT4G15510.1	8860616	8862665	F	4
Gene:1009022130	AT4G15510.3	8860719	8862665	F	4
Gene:2130309	AT4G15520.1	8862815	8864618	F	4
Gene:1005714043	AT4G15530.2	8864828	8869273	R	4
Gene:1009022129	AT4G15530.3	8864828	8870907	R	4
Gene:4010712895	AT4G15530.5	8864828	8870801	R	4
Gene:2130323	AT4G15530.1	8864828	8870967	R	4
Gene:4515101859	AT4G15530.6	8864828	8870861	R	4
Gene:4010712894	AT4G15530.4	8864828	8870936	R	4
Gene:2130343	AT4G15540.1	8873355	8875344	F	4
Gene:3705381	AT4G15545.1	8875918	8877799	F	4
Gene:2130358	AT4G15550.1	8877590	8879327	R	4
Gene:2130373	AT4G15560.1	8883907	8887565	F	4
Gene:504953269	AT4G15563.1	8890879	8892526	F	4
Gene:2130383	AT4G15570.1	8892607	8898999	F	4
Gene:2130403	AT4G15590.1	8900245	8907255	R	4
Gene:2130478	AT4G15610.1	8909064	8910908	F	4
Gene:2130493	AT4G15620.1	8913838	8915663	F	4
Gene:2130508	AT4G15630.1	8917430	8918852	F	4
Gene:2130523	AT4G15640.1	8918985	8921930	R	4
Gene:2130533	AT4G15650.1	8922632	8923892	F	4
Gene:2130543	AT4G15660.1	8925806	8926310	F	4
Gene:2130553	AT4G15670.1	8929179	8929765	F	4
Gene:2130563	AT4G15680.1	8931652	8932295	F	4
Gene:2130568	AT4G15690.1	8934324	8934921	F	4
Gene:2130573	AT4G15700.1	8937393	8937892	F	4
Gene:2130628	AT4G15710.1	8940292	8940858	F	4
Gene:504953268	AT4G15715.1	8945317	8945934	F	4
Gene:2130643	AT4G15720.1	8949460	8951540	F	4
Gene:2130658	AT4G15730.1	8951533	8957632	R	4
Gene:1009022252	AT4G15733.1	8961720	8962119	F	4
Gene:1006228920	AT4G15735.1	8963041	8963583	F	4
Gene:2130673	AT4G15740.1	8964745	8966318	R	4
Gene:2130683	AT4G15750.1	8967554	8968604	R	4
Gene:504953278	AT4G15755.1	8970654	8971523	R	4
Gene:2130693	AT4G15760.1	8972649	8974651	R	4
Gene:6530297418	AT4G15760.2	8972672	8974690	R	4
Gene:504953277	AT4G15765.1	8975404	8977211	R	4
Gene:2130703	AT4G15770.1	8978006	8978876	F	4
Gene:1005714038	AT4G15775.1	8979656	8979728	F	4
Gene:2130713	AT4G15780.1	8979889	8981768	R	4
Gene:2130718	AT4G15790.1	8982183	8984210	F	4
Gene:2130723	AT4G15800.1	8984858	8985405	F	4
Gene:1005714057	AT4G15802.1	8986615	8988452	R	4
Gene:2130783	AT4G15810.1	8989162	8992591	R	4
Gene:2130798	AT4G15820.1	8992970	8995188	F	4
Gene:2130813	AT4G15830.1	8995113	8996601	R	4
Gene:2130828	AT4G15840.1	8996912	9001039	F	4
Gene:2130838	AT4G15850.1	9001330	9004734	F	4
Gene:2130848	AT4G15860.1	9006327	9008167	R	4
Gene:2130858	AT4G15870.1	9008372	9010947	R	4
Gene:2130863	AT4G15880.1	9012645	9016116	F	4
Gene:504953267	AT4G15885.1	9016451	9016978	R	4
Gene:2130868	AT4G15890.1	9017453	9022982	F	4
Gene:2130873	AT4G15900.1	9023728	9027666	F	4
Gene:2129794	AT4G15910.1	9028461	9029423	F	4
Gene:2129799	AT4G15920.1	9030517	9033395	R	4
Gene:2129804	AT4G15930.1	9036222	9038062	F	4
Gene:2129814	AT4G15940.1	9038289	9040370	F	4
Gene:2129824	AT4G15950.1	9040683	9042129	F	4
Gene:4010712896	AT4G15953.1	9042897	9043337	F	4
Gene:4010712897	AT4G15955.2	9043712	9045592	R	4
Gene:1005714059	AT4G15955.1	9043712	9045599	R	4
Gene:5019474392	AT4G15955.3	9043712	9045599	R	4
Gene:2129834	AT4G15960.1	9045624	9047449	R	4
Gene:2129849	AT4G15970.1	9049328	9051370	F	4
Gene:3705233	AT4G15975.1	9052175	9053152	F	4
Gene:2129864	AT4G15980.1	9057466	9059983	R	4
Gene:2129879	AT4G15990.1	9061269	9061676	R	4
Gene:2129894	AT4G16000.1	9063845	9064481	R	4
Gene:4515101860	AT4G16008.1	9067830	9068512	F	4
Gene:2129944	AT4G16010.1	9069355	9072903	F	4
Gene:1006228916	AT4G16015.1	9073202	9074809	F	4
Gene:1006228917	AT4G16020.2	9075056	9078652	F	4
Gene:4515101861	AT4G16024.1	9080840	9081245	R	4
Gene:2129954	AT4G16030.1	9083447	9084727	F	4
Gene:2129964	AT4G16040.1	9087182	9087454	R	4
Gene:504953295	AT4G16045.1	9089906	9091860	F	4
Gene:2129974	AT4G16050.1	9092226	9094357	F	4
Gene:2129984	AT4G16060.1	9094403	9096353	F	4
Gene:6530297419	AT4G16070.2	9096689	9100983	R	4
Gene:2129999	AT4G16070.1	9096730	9100841	R	4
Gene:2130014	AT4G16080.1	9101348	9102887	R	4
Gene:2130029	AT4G16090.1	9103040	9103965	F	4
Gene:504953286	AT4G16095.1	9104547	9105237	F	4
Gene:2130044	AT4G16100.1	9105720	9108159	F	4
Gene:1005714037	AT4G16105.1	9108308	9108381	F	4
Gene:2130094	AT4G16110.1	9112686	9116164	F	4
Gene:2130099	AT4G16120.1	9116302	9119317	R	4
Gene:2130104	AT4G16130.1	9120867	9127938	F	4
Gene:2130114	AT4G16140.1	9129016	9129841	F	4
Gene:504953288	AT4G16141.1	9131650	9133156	R	4
Gene:3705476	AT4G16143.1	9133937	9137353	R	4
Gene:5019474393	AT4G16143.2	9133938	9137352	R	4
Gene:504953287	AT4G16144.1	9137789	9141572	R	4
Gene:3705359	AT4G16146.1	9142404	9144583	R	4
Gene:2130124	AT4G16150.1	9148059	9153292	F	4
Gene:3705178	AT4G16155.1	9153363	9157322	R	4
Gene:1005714048	AT4G16160.2	9157515	9158933	F	4
Gene:2130134	AT4G16160.1	9157527	9158933	F	4
Gene:5019474394	AT4G16162.2	9159105	9161614	R	4
Gene:5019474395	AT4G16162.3	9159145	9161606	R	4
Gene:1009022230	AT4G16162.1	9159283	9161614	R	4
Gene:1006228921	AT4G16165.1	9164080	9164633	F	4
Gene:5019474396	AT4G16180.2	9165273	9170435	R	4
Gene:2130164	AT4G16180.1	9168323	9170434	R	4
Gene:2130179	AT4G16190.1	9171467	9173105	F	4
Gene:504953285	AT4G16195.1	9173165	9173650	R	4
Gene:2130194	AT4G16200.1	9175649	9176565	F	4
Gene:2130264	AT4G16210.1	9176673	9178048	R	4
Gene:504953266	AT4G16215.1	9179244	9179833	R	4
Gene:2130274	AT4G16220.1	9182283	9183922	F	4
Gene:2130284	AT4G16230.1	9185298	9186779	F	4
Gene:1005714033	AT4G16235.1	9191576	9191648	F	4
Gene:2130299	AT4G16240.1	9192336	9192568	R	4
Gene:2130314	AT4G16250.1	9195602	9199486	R	4
Gene:2130328	AT4G16260.1	9200010	9201552	R	4
Gene:3705213	AT4G16265.1	9202352	9204078	R	4
Gene:4010712898	AT4G16267.1	9204839	9205948	R	4
Gene:2130348	AT4G16270.1	9205016	9206552	F	4
Gene:1005027769	AT4G16280.4	9206597	9214825	R	4
Gene:1005027771	AT4G16280.2	9206597	9214825	R	4
Gene:1005027770	AT4G16280.3	9207163	9214412	R	4
Gene:2130363	AT4G16280.1	9207164	9214825	R	4
Gene:504953283	AT4G16295.1	9215680	9216135	R	4
Gene:2130453	AT4G16310.1	9218636	9225264	F	4
Gene:6530297420	AT4G16330.2	9226122	9227953	R	4
Gene:2130468	AT4G16330.1	9226164	9227491	R	4
Gene:2130483	AT4G16340.1	9228185	9241317	R	4
Gene:2130498	AT4G16350.1	9242320	9243912	R	4
Gene:4515101862	AT4G16355.1	9244066	9244654	F	4
Gene:6530297421	AT4G16360.3	9245078	9246862	F	4
Gene:1009022185	AT4G16360.2	9245122	9247251	F	4
Gene:2130513	AT4G16360.1	9245199	9247251	F	4
Gene:2130528	AT4G16370.1	9247302	9250091	R	4
Gene:1006228915	AT4G16380.1	9254555	9256219	F	4
Gene:4515101863	AT4G16380.2	9254555	9256217	F	4
Gene:2130548	AT4G16390.1	9257958	9260277	F	4
Gene:2130558	AT4G16400.1	9260564	9262670	F	4
Gene:2130598	AT4G16410.1	9261866	9262601	R	4
Gene:2130608	AT4G16420.1	9262621	9266086	R	4
Gene:1006228905	AT4G16420.2	9262621	9266086	R	4
Gene:1006228906	AT4G16420.3	9262621	9266086	R	4
Gene:2130618	AT4G16430.1	9267260	9269178	F	4
Gene:2130633	AT4G16440.1	9269094	9271669	R	4
Gene:3705488	AT4G16442.1	9271856	9273089	R	4
Gene:3705370	AT4G16444.1	9274443	9276327	R	4
Gene:3705268	AT4G16447.1	9278787	9279389	F	4
Gene:6530297422	AT4G16450.2	9280020	9280854	F	4
Gene:2130648	AT4G16450.1	9280074	9280718	F	4
Gene:4515101864	AT4G16451.1	9280857	9281000	R	4
Gene:2130663	AT4G16460.1	9284910	9286773	F	4
Gene:4515101866	AT4G16460.3	9285188	9286773	F	4
Gene:4515101865	AT4G16460.2	9285197	9286773	F	4
Gene:1005714035	AT4G16465.1	9287209	9287282	F	4
Gene:2130678	AT4G16470.1	9287862	9289582	R	4
Gene:1005714031	AT4G16475.1	9289685	9289765	F	4
Gene:2130688	AT4G16480.1	9291119	9293203	F	4
Gene:2130698	AT4G16490.1	9293543	9295625	R	4
Gene:2130708	AT4G16500.1	9301388	9302022	R	4
Gene:2130748	AT4G16510.1	9302798	9305047	F	4
Gene:3705470	AT4G16515.1	9305254	9305763	R	4
Gene:2130758	AT4G16520.1	9306663	9308462	R	4
Gene:1005714040	AT4G16520.2	9306685	9308442	R	4
Gene:2130768	AT4G16530.1	9311355	9315813	F	4
Gene:2130778	AT4G16540.1	9316023	9317153	R	4
Gene:2130793	AT4G16550.1	9318442	9324254	R	4
Gene:2130808	AT4G16560.1	9324746	9328628	R	4
Gene:3705376	AT4G16563.1	9329657	9331523	R	4
Gene:3705482	AT4G16566.1	9334622	9335968	R	4
Gene:2130823	AT4G16570.1	9336703	9340869	F	4
Gene:2130833	AT4G16580.1	9340993	9342846	R	4
Gene:2130843	AT4G16590.1	9345150	9349221	F	4
Gene:2130853	AT4G16600.1	9350039	9352707	F	4
Gene:2130897	AT4G16610.1	9354321	9355287	R	4
Gene:2130907	AT4G16620.1	9358117	9360060	R	4
Gene:2130917	AT4G16630.1	9361984	9366748	R	4
Gene:2130927	AT4G16640.1	9367248	9368775	R	4
Gene:2130937	AT4G16650.1	9372477	9376409	F	4
Gene:2129020	AT4G16660.1	9376737	9381507	F	4
Gene:2129030	AT4G16670.1	9385219	9387754	F	4
Gene:2129035	AT4G16680.1	9387393	9390774	R	4
Gene:2129040	AT4G16690.1	9392147	9393529	R	4
Gene:5019474397	AT4G16695.3	9394183	9395500	F	4
Gene:1005714058	AT4G16695.1	9394189	9395517	F	4
Gene:1006228913	AT4G16695.2	9394201	9395417	F	4
Gene:2129045	AT4G16700.1	9395636	9398308	R	4
Gene:2129070	AT4G16710.1	9398548	9399801	F	4
Gene:1005714067	AT4G16710.2	9398567	9399801	F	4
Gene:2129080	AT4G16720.1	9399960	9401382	R	4
Gene:2129090	AT4G16730.1	9402898	9406003	F	4
Gene:2129100	AT4G16740.1	9407768	9410877	F	4
Gene:1009022066	AT4G16740.2	9407768	9409920	F	4
Gene:6530297423	AT4G16745.2	9411840	9414897	F	4
Gene:3705308	AT4G16745.1	9411866	9414111	F	4
Gene:6530297424	AT4G16748.1	9417058	9420649	R	4
Gene:2129110	AT4G16750.1	9420917	9421759	R	4
Gene:2129120	AT4G16760.1	9424633	9428864	R	4
Gene:6530297425	AT4G16760.2	9424703	9428895	R	4
Gene:504953281	AT4G16765.1	9429875	9432437	R	4
Gene:1005714045	AT4G16765.2	9430286	9432437	R	4
Gene:1005714047	AT4G16770.1	9434393	9437172	R	4
Gene:2129135	AT4G16780.1	9449114	9450743	F	4
Gene:2129140	AT4G16790.1	9451585	9453254	R	4
Gene:2129145	AT4G16800.1	9454816	9457039	R	4
Gene:4515101868	AT4G16807.1	9457317	9459394	R	4
Gene:2129170	AT4G16810.1	9459870	9462253	R	4
Gene:2129180	AT4G16820.1	9467563	9469116	F	4
Gene:2129190	AT4G16830.1	9470385	9472594	F	4
Gene:4010712900	AT4G16830.3	9470385	9472594	F	4
Gene:4010712899	AT4G16830.2	9470409	9472594	F	4
Gene:504953282	AT4G16835.1	9472763	9474803	F	4
Gene:2129200	AT4G16840.1	9474885	9475523	F	4
Gene:3705127	AT4G16845.1	9476143	9479878	F	4
Gene:1006228903	AT4G16845.2	9476155	9479878	F	4
Gene:2129210	AT4G16850.1	9480076	9481738	F	4
Gene:4515101869	AT4G16855.1	9482370	9482507	F	4
Gene:2831542	AT4G16870.1	9483955	9488397	R	4
Gene:2129220	AT4G16860.1	9488466	9495816	R	4
Gene:2129230	AT4G16880.1	9496185	9497313	R	4
Gene:2129235	AT4G16890.1	9500506	9505455	R	4
Gene:4515101870	AT4G16892.1	9506322	9508337	R	4
Gene:2129240	AT4G16910.1	9509676	9511760	R	4
Gene:2130244	AT4G16900.1	9511859	9516541	R	4
Gene:5019474398	AT4G16915.1	9516724	9518697	F	4
Gene:2130249	AT4G16920.1	9519173	9525691	R	4
Gene:2130254	AT4G16930.1	9529564	9530115	R	4
Gene:1006228918	AT4G16935.1	9530699	9530924	F	4
Gene:2130259	AT4G16940.1	9533149	9537604	R	4
Gene:2130269	AT4G16950.1	9538798	9544467	R	4
Gene:1005714044	AT4G16950.2	9538802	9544467	R	4
Gene:2130279	AT4G16960.1	9546343	9551007	R	4
Gene:2130289	AT4G16970.1	9551428	9555784	R	4
Gene:1005714056	AT4G16980.1	9556978	9557812	F	4
Gene:1005714042	AT4G16990.3	9560135	9565555	F	4
Gene:1005714041	AT4G16990.2	9560135	9565454	F	4
Gene:1009022084	AT4G16990.4	9560135	9565555	F	4
Gene:2130318	AT4G16990.1	9560135	9565453	F	4
Gene:4515101871	AT4G16990.5	9560135	9565555	F	4
Gene:2130333	AT4G17000.1	9566902	9569913	R	4
Gene:1006228919	AT4G17005.1	9574929	9575295	F	4
Gene:2130433	AT4G17010.1	9575812	9577967	F	4
Gene:2130438	AT4G17020.1	9577776	9581392	R	4
Gene:1006228928	AT4G17020.2	9577776	9581392	R	4
Gene:6530297426	AT4G17020.3	9577875	9581439	R	4
Gene:2130443	AT4G17030.1	9581586	9583290	R	4
Gene:2130448	AT4G17040.1	9585705	9589362	R	4
Gene:2130458	AT4G17050.1	9589567	9592587	F	4
Gene:3439225	AT4G17060.1	9593529	9595249	R	4
Gene:2130473	AT4G17070.1	9595385	9598237	R	4
Gene:2130488	AT4G17080.1	9601451	9604207	F	4
Gene:4010712901	AT4G17085.1	9604502	9604974	F	4
Gene:2130503	AT4G17090.1	9604962	9607334	R	4
Gene:4010712902	AT4G17098.1	9608632	9611700	F	4
Gene:2130518	AT4G17100.1	9609910	9612655	R	4
Gene:6530297427	AT4G17100.2	9610102	9612676	R	4
Gene:2130593	AT4G17140.1	9613330	9636873	R	4
Gene:5019474399	AT4G17140.2	9613330	9636873	R	4
Gene:6530297428	AT4G17140.3	9613334	9636873	R	4
Gene:2130603	AT4G17150.1	9638174	9641756	F	4
Gene:4515101872	AT4G17150.2	9638252	9641723	F	4
Gene:2130613	AT4G17160.1	9641980	9643541	R	4
Gene:2130623	AT4G17170.1	9644713	9646366	R	4
Gene:2130638	AT4G17180.1	9646505	9648295	F	4
Gene:2130653	AT4G17190.1	9648527	9650912	R	4
Gene:1006228910	AT4G17190.2	9648527	9650846	R	4
Gene:2130668	AT4G17200.1	9651108	9652253	F	4
Gene:2130728	AT4G17210.1	9652585	9654257	R	4
Gene:3705499	AT4G17215.1	9655837	9656577	F	4
Gene:2130733	AT4G17220.1	9656838	9659463	R	4
Gene:2130738	AT4G17230.1	9660985	9663774	R	4
Gene:6530297429	AT4G17240.2	9666593	9668356	R	4
Gene:2130743	AT4G17240.1	9666691	9668374	R	4
Gene:3705407	AT4G17245.1	9669365	9670005	F	4
Gene:6530297430	AT4G17250.2	9670881	9673277	F	4
Gene:2130753	AT4G17250.1	9671051	9673417	F	4
Gene:2130763	AT4G17260.1	9673991	9675448	F	4
Gene:2130773	AT4G17270.1	9676127	9678777	F	4
Gene:2130788	AT4G17280.1	9678625	9680389	R	4
Gene:2130803	AT4G17300.1	9681539	9684975	F	4
Gene:1009022085	AT4G17310.2	9685178	9686928	R	4
Gene:2130818	AT4G17310.1	9685201	9686928	R	4
Gene:2130877	AT4G17330.1	9688888	9697578	R	4
Gene:2130882	AT4G17340.1	9699253	9700410	F	4
Gene:2130887	AT4G17350.1	9701132	9703574	F	4
Gene:2130892	AT4G17360.1	9703547	9705468	R	4
Gene:2130902	AT4G17370.1	9706058	9708261	F	4
Gene:2130912	AT4G17380.1	9708684	9714135	F	4
Gene:2130922	AT4G17390.1	9714092	9715612	R	4
Gene:6530297431	AT4G17410.2	9715761	9721700	F	4
Gene:6530297432	AT4G17410.3	9715761	9721700	F	4
Gene:2130932	AT4G17410.1	9715774	9721931	F	4
Gene:2129015	AT4G17420.1	9722356	9724640	R	4
Gene:5019474401	AT4G17420.3	9722378	9724640	R	4
Gene:5019474400	AT4G17420.2	9722378	9724640	R	4
Gene:2129025	AT4G17430.1	9724840	9726828	R	4
Gene:2129050	AT4G17440.1	9727740	9729263	F	4
Gene:4515101874	AT4G17440.2	9727848	9729252	F	4
Gene:2129055	AT4G17450.1	9732817	9737316	R	4
Gene:4515101875	AT4G17453.1	9738058	9738273	R	4
Gene:2129060	AT4G17460.1	9739663	9741146	F	4
Gene:2129065	AT4G17470.1	9742759	9744860	R	4
Gene:6530297433	AT4G17470.2	9742759	9744860	R	4
Gene:6530297434	AT4G17470.3	9742759	9744860	R	4
Gene:2129075	AT4G17480.1	9745006	9746966	R	4
Gene:2129085	AT4G17483.1	9747344	9748892	R	4
Gene:2129095	AT4G17486.1	9749728	9751709	R	4
Gene:5019474402	AT4G17486.2	9749728	9751709	R	4
Gene:2129105	AT4G17490.1	9752824	9753867	R	4
Gene:2129115	AT4G17500.1	9759325	9760340	F	4
Gene:2129125	AT4G17505.1	9764376	9766315	R	4
Gene:2129150	AT4G17510.1	9766971	9768770	R	4
Gene:5019474403	AT4G17512.1	9769477	9770200	R	4
Gene:2129155	AT4G17520.1	9771297	9773592	F	4
Gene:2129160	AT4G17530.1	9773548	9775607	R	4
Gene:2129165	AT4G17540.1	9775841	9777835	F	4
Gene:2129175	AT4G17550.1	9777648	9779738	R	4
Gene:2129185	AT4G17560.1	9780279	9782183	F	4
Gene:2129195	AT4G17565.1	9782508	9783644	R	4
Gene:2129205	AT4G17570.1	9783884	9787460	R	4
Gene:6530297435	AT4G17570.2	9783888	9787498	R	4
Gene:6530297436	AT4G17570.3	9783888	9787528	R	4
Gene:2129215	AT4G17580.1	9789789	9791145	R	4
Gene:2129225	AT4G17585.1	9792523	9793259	R	4
Gene:504953280	AT4G17587.1	9796096	9797242	R	4
Gene:2129290	AT4G17590.1	9800843	9802591	R	4
Gene:5019474404	AT4G17590.2	9800843	9802591	R	4
Gene:2129295	AT4G17600.1	9803705	9804872	F	4
Gene:2129300	AT4G17610.1	9805513	9814910	R	4
Gene:1005714034	AT4G17612.1	9815203	9815274	R	4
Gene:2129305	AT4G17615.1	9816452	9819312	F	4
Gene:1006228914	AT4G17615.2	9816566	9819312	F	4
Gene:4515101876	AT4G17616.1	9819498	9821684	F	4
Gene:6530297437	AT4G17620.3	9821913	9825029	F	4
Gene:2129310	AT4G17620.1	9821914	9825029	F	4
